id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude
33659756,55202097,RubÃ©n,Private room,Chamberí,Rios Rosas,1000,0,40.44308,-3.69604
33660726,62068777,Sergio,Entire home/apt,Centro,Justicia,300,6,40.42151,-3.69985
33668431,22961954,Val,Entire home/apt,Centro,Embajadores,39,1,40.41359,-3.70245
33675830,253819626,Diego,Entire home/apt,Centro,Universidad,50,6,40.42793,-3.70905
33676433,10592054,Alba,Entire home/apt,Retiro,Ibiza,90,1,40.41711,-3.67361
33676736,83453528,Nicolas,Entire home/apt,Fuencarral - El Pardo,Valverde,60,8,40.49135,-3.69822
33677655,252336445,Norma,Private room,Puente de Vallecas,San Diego,18,11,40.39292,-3.66931
33679995,138218743,Mercedes,Private room,Hortaleza,Valdefuentes,500,0,40.49811,-3.62117
33680474,55202097,RubÃ©n,Private room,Chamberí,Rios Rosas,1000,0,40.44193,-3.6974
33681550,55202097,RubÃ©n,Private room,Chamberí,Rios Rosas,1000,0,40.44387,-3.69692
33681864,55202097,RubÃ©n,Private room,Chamberí,Rios Rosas,1000,0,40.44363,-3.69683
33681910,253872613,Nora,Entire home/apt,Carabanchel,Abrantes,110,14,40.38023,-3.72888
33681972,7514159,Hannah,Private room,Arganzuela,Palos de Moguer,25,8,40.40356,-3.6922
33682006,55202097,RubÃ©n,Private room,Chamberí,Rios Rosas,1000,0,40.44216,-3.69821
33682425,106147867,Rosa MÂª,Entire home/apt,Salamanca,Guindalera,90,3,40.43599,-3.67479
33682488,120183059,Alejandro,Entire home/apt,Arganzuela,Chopera,59,10,40.39102,-3.69627
33682706,253878765,Diego,Entire home/apt,Centro,Embajadores,59,28,40.41166,-3.70408
33682757,208411089,Carlos,Private room,Arganzuela,Legazpi,290,1,40.38633,-3.686
33682813,62615605,Antonio,Entire home/apt,Tetuán,Bellas Vistas,90,4,40.45373,-3.70705
33683495,253873738,Cecibel Maria,Private room,Carabanchel,Vista Alegre,48,1,40.38987,-3.74254
33684193,33665601,Luis Alberto,Private room,Centro,Universidad,140,0,40.42614,-3.7064
33685278,15231290,Raquel,Entire home/apt,Centro,Embajadores,110,0,40.40986,-3.70267
33685386,746219,MariSol,Entire home/apt,Centro,Embajadores,120,8,40.4114,-3.69996
33686014,213129076,Erika,Private room,Moncloa - Aravaca,Ciudad Universitaria,19,1,40.46651,-3.72432
33686239,253913129,Amanda,Private room,Puente de Vallecas,Numancia,50,0,40.40009,-3.66583
33686909,253918473,Pilar,Private room,Centro,Embajadores,40,15,40.40804,-3.6972
33687073,253923444,Sebastian,Private room,Salamanca,Goya,30,1,40.42531,-3.67183
33687193,163782415,Sandra,Private room,San Blas - Canillejas,Simancas,635,0,40.43228,-3.62518
33688192,87000029,Barnes Real Estate,Entire home/apt,Arganzuela,Acacias,60,8,40.40573,-3.71168
33693768,37225663,Rafael,Entire home/apt,Centro,Cortes,55,9,40.41209,-3.697
33699654,251326962,Pedro,Entire home/apt,Centro,Sol,110,13,40.41522,-3.70809
33699691,8666846,Edouard,Entire home/apt,Latina,Puerta del Angel,80,3,40.41195,-3.72537
33702566,129570406,Cesar,Entire home/apt,San Blas - Canillejas,Simancas,68,1,40.43897,-3.62497
33702580,51102160,Raquel,Private room,Chamberí,Vallehermoso,45,0,40.43977,-3.70859
33703601,244266112,Facundo Y Esther,Entire home/apt,Salamanca,Goya,120,6,40.42497,-3.67342
33706771,40877988,Eduardo Y Raul,Entire home/apt,Carabanchel,OpaÃ±el,84,7,40.39094,-3.72738
33707301,247569839,Bienes Raices Tucuman,Entire home/apt,Centro,Palacio,150,2,40.42054,-3.70816
33707894,4172907,Mireia,Private room,Centro,Embajadores,70,7,40.41064,-3.70818
33707943,247569839,Bienes Raices Tucuman,Entire home/apt,Centro,Sol,150,1,40.41914,-3.70743
33708645,2937177,Sergio,Entire home/apt,Puente de Vallecas,Entrevías,70,5,40.3824,-3.67047
33708702,212960619,Isabel,Entire home/apt,Centro,Sol,79,21,40.41707,-3.70602
33710054,254096618,MarÃ­a JesÃºs,Entire home/apt,Tetuán,Castillejos,395,12,40.45845,-3.69034
33713928,254131609,Marco,Entire home/apt,San Blas - Canillejas,Simancas,100,0,40.44087,-3.61994
33714443,254136480,Christian,Private room,Puente de Vallecas,San Diego,30,8,40.39368,-3.66856
33715390,254144388,Oscar,Entire home/apt,Centro,Universidad,250,26,40.42168,-3.70604
33715705,57672227,Mario,Entire home/apt,Centro,Justicia,60,36,40.42029,-3.70106
33716197,72254142,Ruth,Private room,Arganzuela,Acacias,20,2,40.40394,-3.70422
33716488,102475038,Gustavo Enrique,Entire home/apt,Centro,Embajadores,63,12,40.40969,-3.70024
33716647,254155428,Felix,Shared room,Centro,Sol,55,8,40.41965,-3.70683
33722253,137719479,Jeremy,Entire home/apt,Centro,Palacio,278,0,40.42081,-3.71473
33725126,176554497,"Alvaro, Ricardo Y Sergio",Entire home/apt,Ciudad Lineal,Concepción,70,35,40.4357,-3.65897
33726090,222511575,Pedro Y Dulce,Entire home/apt,Usera,San Fermín,73,21,40.37236,-3.69449
33728172,245502271,Douglas Y Gaby,Entire home/apt,Retiro,Pacífico,57,21,40.40145,-3.67576
33728420,254249502,Fran,Private room,Villa de Vallecas,Casco Histórico de Vallecas,45,6,40.36505,-3.60469
33730119,105010641,Gonzalo,Entire home/apt,Latina,Puerta del Angel,39,10,40.41284,-3.72654
33730458,82860610,Helena,Private room,Villa de Vallecas,Santa Eugenia,20,8,40.38122,-3.61139
33731068,4172907,Mireia,Private room,Centro,Embajadores,32,8,40.41234,-3.70697
33731094,254267435,Carlos,Entire home/apt,Centro,Sol,85,0,40.41503,-3.70407
33731908,4172907,Mireia,Private room,Centro,Embajadores,40,5,40.41157,-3.70723
33732545,60358230,Sol,Entire home/apt,Centro,Sol,120,8,40.41993,-3.70755
33733638,102947901,Claudia,Entire home/apt,Usera,Moscardó,55,2,40.38816,-3.70108
33733656,102947901,Claudia,Entire home/apt,Usera,Almendrales,55,1,40.38701,-3.70107
33734221,254277488,Pepe,Entire home/apt,Centro,Universidad,100,14,40.42859,-3.70407
33734252,254167003,Yolanda,Private room,Carabanchel,San Isidro,25,6,40.39769,-3.71792
33734540,247616819,William,Entire home/apt,Salamanca,Castellana,250,9,40.43576,-3.68361
33735016,254293193,Carla,Private room,Centro,Universidad,22,8,40.42415,-3.70499
33736696,40877988,Eduardo Y Raul,Entire home/apt,Chamartín,El Viso,90,13,40.44909,-3.68791
33737363,86955282,Aby,Entire home/apt,Centro,Universidad,180,1,40.42849,-3.71057
33737672,254313713,Jorge,Entire home/apt,Centro,Embajadores,49,18,40.41018,-3.6969
33737695,71952267,Francisco Javier,Private room,Hortaleza,Canillas,25,9,40.46147,-3.64902
33737762,254315408,Julio,Entire home/apt,Centro,Embajadores,88,0,40.40733,-3.70983
33738282,230147032,Jose Maria Y Alonso,Entire home/apt,Chamberí,Almagro,79,10,40.43633,-3.69919
33739998,15703502,Emma,Private room,Centro,Justicia,177,2,40.42428,-3.69754
33740203,132049137,VÃ­ctor,Entire home/apt,Centro,Embajadores,82,11,40.41088,-3.70254
33741131,33548178,Alberto,Entire home/apt,Centro,Palacio,92,24,40.4094,-3.71431
33741664,254342416,Ana,Entire home/apt,Salamanca,Goya,80,2,40.42758,-3.67047
33742324,110690094,Martin,Entire home/apt,Centro,Embajadores,80,13,40.40886,-3.7033
33744011,35468631,Paty,Private room,Salamanca,Guindalera,18,29,40.43587,-3.67302
33744353,10026212,David,Entire home/apt,Moncloa - Aravaca,Argüelles,160,13,40.42179,-3.71557
33744947,121980622,Lola,Entire home/apt,Centro,Sol,89,8,40.41516,-3.70555
33745513,50062629,Andres,Entire home/apt,Latina,Puerta del Angel,60,11,40.40597,-3.73369
33746897,219817086,Mingli,Private room,Puente de Vallecas,Numancia,25,8,40.39693,-3.66135
33757829,226969408,Vivi,Private room,Moratalaz,Media Legua,25,1,40.40869,-3.65689
33759218,253416153,Carmen,Entire home/apt,Barajas,Alameda de Osuna,80,19,40.45632,-3.59171
33761071,253292253,Miguel,Entire home/apt,Centro,Embajadores,115,10,40.41274,-3.70229
33761238,254488338,Patricia,Private room,Centro,Justicia,20,18,40.4251,-3.69827
33761384,63334355,Mac,Entire home/apt,Hortaleza,Pinar del Rey,120,14,40.4709,-3.63199
33761630,246757382,Kati,Private room,Centro,Universidad,52,4,40.42655,-3.70222
33763261,219817086,Mingli,Private room,Puente de Vallecas,Numancia,25,11,40.39695,-3.66168
33763595,219817086,Mingli,Private room,Puente de Vallecas,Numancia,25,17,40.39647,-3.66137
33764352,219817086,Mingli,Private room,Puente de Vallecas,Numancia,23,10,40.39469,-3.661
33764439,254528533,Jose,Private room,Arganzuela,Chopera,60,2,40.39623,-3.69948
33764597,219817086,Mingli,Private room,Puente de Vallecas,Numancia,22,14,40.39689,-3.66331
33766199,1891477,Diogo,Private room,Centro,Justicia,50,4,40.42537,-3.69969
33766241,1891477,Diogo,Private room,Centro,Justicia,50,3,40.42565,-3.69974
33767502,39354188,Aida,Private room,Latina,Puerta del Angel,18,12,40.41131,-3.72763
33770702,14305687,Paola,Entire home/apt,Centro,Embajadores,90,1,40.40647,-3.70297
33771478,24506093,Leticia,Private room,Latina,Aluche,25,0,40.38981,-3.75539
33772099,216203351,Fiteni,Entire home/apt,Centro,Palacio,125,17,40.41059,-3.71128
33772621,104141426,Anyi & Christian,Entire home/apt,Moncloa - Aravaca,Aravaca,203,0,40.4486,-3.77727
33774013,2353995,Luciano,Entire home/apt,Puente de Vallecas,Palomeras Sureste,24,0,40.39008,-3.64089
33775442,202352561,Priscilla,Private room,Chamberí,Gaztambide,45,0,40.43366,-3.71632
33776127,5298015,Diego,Entire home/apt,Centro,Embajadores,60,34,40.40841,-3.69836
33777566,86955282,Aby,Private room,Chamberí,Arapiles,80,1,40.43165,-3.71158
33777881,24506093,Leticia,Private room,Latina,Aluche,25,0,40.38505,-3.75712
33778867,214830785,Reynaldo,Private room,Chamberí,Rios Rosas,45,2,40.44133,-3.69641
33779673,254639153,Fernando,Entire home/apt,Centro,Embajadores,65,3,40.40967,-3.70028
33786697,57745893,Enrique,Entire home/apt,Tetuán,Castillejos,54,5,40.46186,-3.69617
33788606,253438264,Frederique,Entire home/apt,Centro,Sol,70,11,40.415,-3.70664
33788629,40877988,Eduardo Y Raul,Entire home/apt,Centro,Palacio,110,24,40.41226,-3.71318
33788956,133790461,Jose Luis,Entire home/apt,Centro,Sol,68,16,40.41756,-3.70514
33791691,131820717,Diana Marcela,Private room,Centro,Embajadores,30,2,40.41116,-3.70267
33793481,253473647,Omar,Private room,Ciudad Lineal,Pueblo Nuevo,30,6,40.41451,-3.62436
33793791,254992416,Borja,Entire home/apt,Villaverde,Los Rosales,30,18,40.35714,-3.69251
33794302,100336740,Leticia,Entire home/apt,Centro,Universidad,78,0,40.42321,-3.70165
33796125,16829950,Edu,Entire home/apt,Chamberí,Rios Rosas,95,1,40.44011,-3.70084
33796609,244500716,Rick,Private room,Centro,Sol,48,4,40.41753,-3.70404
33797586,255155299,Juan,Entire home/apt,Centro,Embajadores,75,11,40.40889,-3.70293
33797642,21595597,Gonzalo,Entire home/apt,Centro,Universidad,85,5,40.42521,-3.70708
33798306,44267738,Madrid Central,Entire home/apt,Centro,Embajadores,999,25,40.40731,-3.70278
33800039,255189449,Manuel,Private room,Centro,Justicia,59,14,40.42456,-3.6998
33801693,255203942,Maria,Private room,Latina,Cuatro Vientos,55,1,40.37194,-3.7714
33804884,255229153,Cristina,Private room,Retiro,Jerónimos,85,8,40.40791,-3.68533
33807961,94627983,Mar,Private room,Tetuán,Valdeacederas,22,3,40.4691,-3.69994
33815815,255321885,Jenny,Entire home/apt,Centro,Cortes,50,4,40.41541,-3.70102
33817145,234169324,Fabiana,Entire home/apt,Centro,Justicia,400,6,40.42166,-3.69971
33818150,32046323,Juan,Entire home/apt,Centro,Palacio,181,0,40.41617,-3.7129
33818218,80801309,Lizette,Private room,Centro,Universidad,50,15,40.42197,-3.70672
33818982,244554938,Elena,Entire home/apt,Chamberí,Arapiles,65,14,40.43123,-3.70818
33819563,51564174,Ãlvaro & Tatiana,Entire home/apt,Centro,Cortes,41,1,40.41252,-3.69688
33825328,5251436,David,Entire home/apt,Centro,Sol,70,20,40.41656,-3.70391
33825351,251811508,Veronica,Entire home/apt,Centro,Universidad,90,5,40.4253,-3.7045
33825689,255386520,Alberto,Entire home/apt,Centro,Embajadores,72,13,40.40956,-3.69886
33826460,99018982,Alterhome,Entire home/apt,Salamanca,Castellana,49,0,40.43256,-3.68605
33828112,217726344,Red Piso,Entire home/apt,Centro,Palacio,200,5,40.41766,-3.7097
33829290,110058255,Sophi,Private room,Centro,Universidad,30,5,40.42398,-3.70682
33830004,186521332,Miriam & Aaron,Entire home/apt,Centro,Palacio,82,45,40.41379,-3.71149
33830373,255424517,Ricardo,Entire home/apt,Centro,Universidad,120,4,40.4253,-3.7031
33830535,52148298,Carlos,Private room,San Blas - Canillejas,Rosas,50,0,40.4241,-3.60698
33832066,255437390,James,Private room,Salamanca,Lista,100,1,40.43213,-3.67412
33834004,58345876,Khan,Private room,Salamanca,Castellana,24,1,40.43166,-3.68701
33834925,255463759,Raquel,Entire home/apt,Arganzuela,Chopera,100,6,40.39415,-3.69772
33836611,135920004,Alejandro,Entire home/apt,Centro,Embajadores,60,3,40.41258,-3.70525
33837033,190066718,Eva,Entire home/apt,Hortaleza,Pinar del Rey,45,4,40.47499,-3.64902
33838118,105708985,Rafael,Entire home/apt,Centro,Palacio,90,31,40.41282,-3.70963
33841083,47398779,BelÃ©n Y Pablo,Entire home/apt,Puente de Vallecas,San Diego,41,16,40.3946,-3.66734
33842562,22397791,Leo Y Gretel,Private room,Barajas,Aeropuerto,25,36,40.45226,-3.58232
33842689,16666103,Sergio,Entire home/apt,Centro,Embajadores,65,24,40.41339,-3.70676
33845617,45621438,Miguel,Entire home/apt,Centro,Embajadores,110,21,40.40643,-3.69928
33846469,11208639,Edurne,Entire home/apt,Salamanca,Guindalera,120,1,40.43188,-3.67005
33848520,28786243,Emilio,Entire home/apt,Centro,Sol,78,19,40.41839,-3.70157
33849313,255581606,Alberto,Entire home/apt,Chamberí,Rios Rosas,100,16,40.4402,-3.69665
33849486,33249197,Vicent,Private room,Chamberí,Vallehermoso,100,0,40.43981,-3.70877
33854794,255631333,Mercedes,Private room,Moncloa - Aravaca,Aravaca,40,20,40.45411,-3.77842
33854959,16846929,Maria Del Mar,Entire home/apt,Centro,Sol,138,2,40.41549,-3.70497
33855186,255635040,Erika,Shared room,Usera,San Fermín,45,1,40.372,-3.69014
33856155,249520145,Helen & Fernando,Entire home/apt,Centro,Cortes,119,6,40.41542,-3.69867
33861940,254528533,Jose,Entire home/apt,Arganzuela,Chopera,99,2,40.39562,-3.69952
33863576,255704107,Jorge,Entire home/apt,Vicálvaro,Casco HistÃ³rico de Vicálvaro,200,1,40.40233,-3.59257
33864688,226724936,Monika,Private room,Fuencarral - El Pardo,Mirasierra,44,3,40.49222,-3.72561
33864910,131820717,Diana Marcela,Private room,Centro,Embajadores,30,9,40.41002,-3.69846
33865086,153601160,Serve B&B,Entire home/apt,Centro,Justicia,85,1,40.42574,-3.69859
33865179,255716366,Alberto,Entire home/apt,Tetuán,Berruguete,79,2,40.45933,-3.70806
33866673,255731274,Amaia,Entire home/apt,Centro,Embajadores,70,13,40.40853,-3.70625
33868140,16302263,Laura,Private room,Centro,Embajadores,30,0,40.40958,-3.70902
33869830,3935821,Petar,Entire home/apt,Chamberí,Trafalgar,70,6,40.4303,-3.69867
33871162,255765147,JosÃ© Antonio,Entire home/apt,Centro,Embajadores,55,2,40.41281,-3.70262
33873338,44245412,Alexandra,Entire home/apt,Salamanca,Lista,63,3,40.43236,-3.67821
33874679,59365374,Nuria,Private room,San Blas - Canillejas,Simancas,21,15,40.43091,-3.62798
33874838,7105807,Javier,Entire home/apt,Usera,Almendrales,40,6,40.38612,-3.70086
33875225,27859612,Azucena,Private room,Latina,Puerta del Angel,35,8,40.41328,-3.73165
33875687,4390304,Max,Entire home/apt,Centro,Palacio,90,6,40.41029,-3.71393
33875704,255806012,Khris,Private room,Carabanchel,Comillas,22,15,40.39609,-3.71338
33877142,255818987,Almudena,Private room,Carabanchel,Comillas,20,1,40.39179,-3.71062
33881823,253473647,Omar,Private room,Ciudad Lineal,Pueblo Nuevo,30,1,40.41405,-3.62414
33891137,12030420,Ignacio & Diego MyCityHome,Entire home/apt,Chamartín,Castilla,49,5,40.46767,-3.68575
33891289,255372824,Jose,Entire home/apt,Centro,Universidad,80,11,40.42186,-3.70576
33893251,28038703,Luxury Rentals Madrid,Entire home/apt,Centro,Palacio,85,4,40.41235,-3.70961
33894253,57935558,HOMEnFUN,Entire home/apt,Centro,Palacio,40,5,40.41867,-3.7091
33895908,30820751,Jose Cassiano,Private room,Centro,Universidad,30,4,40.42356,-3.70076
33901831,139789014,Mauricio,Private room,Centro,Universidad,23,1,40.42642,-3.70808
33904444,1803854,Boban,Entire home/apt,Tetuán,Berruguete,70,6,40.46112,-3.7001
33906842,144132150,Home,Entire home/apt,Retiro,Ibiza,100,3,40.41821,-3.67686
33907685,69978254,Nicolas,Private room,Centro,Palacio,25,15,40.42289,-3.71072
33908056,256054099,Pablo,Private room,Centro,Palacio,100,0,40.40938,-3.71047
33908166,256056824,JosÃ© Vicente,Entire home/apt,Centro,Embajadores,65,30,40.40889,-3.70764
33908283,255971598,Tasha Ada,Entire home/apt,Arganzuela,Delicias,50,15,40.39251,-3.69411
33909772,174063728,Veronica,Private room,Puente de Vallecas,Numancia,15,8,40.39701,-3.64984
33918979,255341088,Jose,Entire home/apt,Centro,Cortes,100,18,40.41286,-3.6987
33919111,255697600,Esteban,Private room,Centro,Embajadores,59,15,40.41238,-3.70599
33919547,34212673,Marli,Private room,Chamberí,Gaztambide,36,0,40.43569,-3.71697
33919684,222205450,LucÃ­a Y Daniel,Entire home/apt,Arganzuela,Imperial,45,5,40.40432,-3.72093
33919776,3025374,Bryan,Entire home/apt,Centro,Universidad,65,2,40.42415,-3.70521
33919957,23122774,Francisco Javier,Entire home/apt,Chamberí,Trafalgar,69,0,40.43742,-3.7013
33920503,26356160,Jose Rafael,Private room,Salamanca,Lista,20,6,40.43526,-3.67546
33920979,102947901,Claudia,Entire home/apt,Centro,Embajadores,90,1,40.40887,-3.70737
33921059,29859518,Fatima,Entire home/apt,Centro,Justicia,80,19,40.42433,-3.69111
33921353,130213978,Joselo,Private room,Retiro,Pacífico,72,0,40.40576,-3.68226
33921583,255565914,Jonathan,Entire home/apt,Centro,Palacio,161,13,40.41108,-3.71156
33921877,222205450,LucÃ­a Y Daniel,Entire home/apt,Fuencarral - El Pardo,Pilar,69,10,40.47254,-3.71121
33928246,80270697,Vander,Entire home/apt,Chamberí,Trafalgar,34,6,40.43697,-3.70106
33928714,15211621,Luis,Entire home/apt,Centro,Palacio,65,4,40.40816,-3.71178
33929078,15211621,Luis,Entire home/apt,Centro,Palacio,100,7,40.40802,-3.71108
33929279,80270697,Vander,Entire home/apt,Chamberí,Trafalgar,49,0,40.43552,-3.70037
33932452,96446898,Oasis Collections,Entire home/apt,Centro,Embajadores,95,0,40.40798,-3.70208
33933183,256236952,Richard,Shared room,Puente de Vallecas,Palomeras Sureste,12,2,40.37961,-3.64867
33934273,61386992,Ãscar,Entire home/apt,Centro,Universidad,35,1,40.42405,-3.70223
33934735,180835142,Alex,Entire home/apt,Hortaleza,Palomas,299,14,40.45141,-3.62354
33938217,195768121,Alberto,Entire home/apt,Centro,Palacio,63,22,40.42177,-3.70971
33940184,67353,Alexandre,Private room,Centro,Universidad,70,5,40.42174,-3.705
33949642,213512203,Lucia,Entire home/apt,Centro,Sol,110,7,40.41578,-3.70669
33949915,34212673,Marli,Private room,Chamberí,Gaztambide,39,0,40.43474,-3.71737
33950459,256367384,Gustavo & Cristina,Entire home/apt,Arganzuela,Delicias,40,10,40.39801,-3.69552
33950483,231774867,Pedro Y Marina,Entire home/apt,Centro,Justicia,95,13,40.41961,-3.69713
33951071,249637868,Paola,Private room,Latina,Lucero,24,13,40.40301,-3.75892
33951615,231774867,Pedro Y Marina,Entire home/apt,Centro,Justicia,95,12,40.4208,-3.69838
33953923,256387985,Altor,Entire home/apt,Centro,Universidad,125,0,40.42554,-3.70243
33954104,10152770,Chanja,Private room,Centro,Embajadores,60,0,40.4081,-3.7033
33954949,231774867,Pedro Y Marina,Entire home/apt,Centro,Justicia,95,14,40.42084,-3.69827
33955741,1714541,Ignacio,Private room,Retiro,Pacífico,24,1,40.40587,-3.67072
33956377,81069105,Alba,Private room,Centro,Universidad,55,9,40.42649,-3.71083
33957870,4599639,AllÃ´,Entire home/apt,Centro,Palacio,150,0,40.41939,-3.71262
33958982,256424304,Julia,Entire home/apt,Centro,Justicia,65,25,40.42095,-3.69775
33959920,218472170,Victor,Entire home/apt,Centro,Universidad,55,27,40.42515,-3.70526
33960071,94627983,Mar,Private room,Tetuán,Valdeacederas,30,6,40.46948,-3.69983
33962295,92184438,Tato,Entire home/apt,Salamanca,Guindalera,30,23,40.43711,-3.66641
33963810,256460474,Diego,Entire home/apt,Latina,Aluche,32,3,40.38801,-3.75888
33969451,160967778,Ana & Rick,Entire home/apt,Centro,Sol,69,20,40.41925,-3.70314
33969633,40102036,Cristina,Private room,Ciudad Lineal,Concepción,21,9,40.43532,-3.65784
33970232,101614723,Osmary Y AndrÃ©s,Private room,Fuencarral - El Pardo,PeÃ±agrande,28,25,40.47743,-3.73063
33977841,60734359,Fernando Y Edeisy,Private room,San Blas - Canillejas,Simancas,30,4,40.42848,-3.62611
33978828,256575706,Jose,Entire home/apt,Tetuán,Berruguete,91,21,40.45948,-3.70495
33979952,256579757,Yan,Private room,Moratalaz,Vinateros,19,8,40.40292,-3.63962
33980088,255229153,Cristina,Private room,Retiro,Pacífico,45,3,40.40609,-3.68114
33981103,253407877,Adoorable,Entire home/apt,Centro,Justicia,400,0,40.42418,-3.70023
33981808,253407877,Adoorable,Entire home/apt,Centro,Justicia,400,0,40.42319,-3.69804
33982481,253407877,Adoorable,Entire home/apt,Centro,Justicia,500,0,40.42405,-3.69803
33982636,253407877,Adoorable,Entire home/apt,Centro,Justicia,800,0,40.42299,-3.69958
33986878,2289338,Jennifer,Entire home/apt,Salamanca,Goya,87,2,40.42491,-3.67824
33988038,256633508,Eduardo,Entire home/apt,Chamberí,Gaztambide,80,3,40.43454,-3.71462
33988312,222853120,Mark,Entire home/apt,San Blas - Canillejas,Canillejas,120,0,40.43659,-3.60997
33988972,253407877,Adoorable,Entire home/apt,Salamanca,Recoletos,150,0,40.42355,-3.68976
33989437,138554188,Josielly,Private room,Carabanchel,Abrantes,28,0,40.38463,-3.72789
33989586,161012945,Maria Ines,Entire home/apt,Centro,Justicia,62,3,40.4268,-3.70136
33991836,256656491,Andrea,Entire home/apt,Centro,Justicia,48,12,40.42534,-3.69714
33992163,88422640,Daniel,Entire home/apt,Centro,Embajadores,90,0,40.41154,-3.69862
33992175,256659224,Casa Arganzuela,Entire home/apt,Centro,Embajadores,90,12,40.40768,-3.70895
33992253,31857727,Alejo Adrian,Entire home/apt,Centro,Cortes,75,3,40.41683,-3.69749
33993591,256669629,Diego,Entire home/apt,Chamberí,Rios Rosas,30,14,40.44397,-3.70041
33994492,256236952,Richard,Shared room,Puente de Vallecas,Palomeras Bajas,13,3,40.38677,-3.65389
33994955,256236952,Richard,Shared room,Puente de Vallecas,Palomeras Bajas,13,4,40.38588,-3.65387
33995059,57362881,David,Private room,Centro,Justicia,59,17,40.42227,-3.69819
33995803,256236952,Richard,Shared room,Puente de Vallecas,Palomeras Sureste,13,6,40.37969,-3.64845
34002292,255437390,James,Entire home/apt,Salamanca,Lista,150,0,40.43112,-3.67672
34006106,6504107,Valeria,Private room,Chamartín,Prosperidad,60,0,40.44205,-3.6723
34006271,256768556,Kevin,Private room,Centro,Palacio,65,1,40.42,-3.71055
34006440,256760118,Ksenia,Entire home/apt,Arganzuela,Acacias,51,15,40.39781,-3.70218
34008124,256402486,Natalia,Entire home/apt,Centro,Sol,90,0,40.41892,-3.70487
34008761,186811967,Orlando,Private room,Latina,Puerta del Angel,32,7,40.4141,-3.72892
34011629,61386992,Ãscar,Entire home/apt,Moncloa - Aravaca,Casa de Campo,80,1,40.42218,-3.71697
34013184,5542111,Melvin Enrique,Entire home/apt,Centro,Universidad,61,12,40.42329,-3.70523
34015553,43001535,Javier,Private room,Centro,Embajadores,44,5,40.40899,-3.70724
34016925,723539,Eloisa,Entire home/apt,Centro,Embajadores,60,2,40.4084,-3.7011
34018105,39721305,Yolanda,Entire home/apt,Retiro,Ibiza,98,4,40.41983,-3.67871
34019259,132093597,Richard,Private room,Villaverde,San Cristobal,35,1,40.3465,-3.68939
34029782,12381498,Cristina,Private room,Centro,Embajadores,30,36,40.40767,-3.69698
34032628,221517837,Lucy Y JosÃ©,Private room,Centro,Sol,16,0,40.41815,-3.70394
34032895,74116207,Martha,Entire home/apt,Retiro,Pacífico,50,12,40.40219,-3.67505
34034694,253228403,Dmitri,Private room,Centro,Universidad,56,12,40.42162,-3.70282
34035249,63006023,Marta,Private room,Centro,Universidad,70,3,40.42771,-3.7021
34036542,159284948,Alma,Entire home/apt,Centro,Palacio,90,12,40.41058,-3.71337
34038017,257005779,Mauro,Entire home/apt,Latina,Aluche,30,6,40.3874,-3.7584
34040832,257035173,Arancha,Private room,Villa de Vallecas,Casco Histórico de Vallecas,34,12,40.375,-3.62673
34041074,20437430,Luis,Entire home/apt,Arganzuela,Delicias,80,13,40.39617,-3.69053
34041869,255229153,Cristina,Private room,Retiro,Pacífico,40,2,40.40639,-3.68093
34049067,43993250,Bee,Private room,Salamanca,Castellana,35,2,40.42994,-3.68418
34050321,257116477,Briceida,Private room,Centro,Palacio,50,12,40.41216,-3.71182
34051857,257128365,Ignacio,Private room,Ciudad Lineal,Concepción,36,1,40.43348,-3.65671
34053123,183781509,Jose,Entire home/apt,Arganzuela,Chopera,57,15,40.39119,-3.69713
34053511,71784802,Eduardo,Private room,Chamberí,Gaztambide,100,1,40.43117,-3.71505
34055560,251120796,Andres,Private room,Tetuán,Berruguete,25,14,40.46067,-3.70136
34056019,9442975,Lucila,Entire home/apt,Centro,Justicia,200,5,40.42105,-3.70027
34056211,257035173,Arancha,Private room,Villa de Vallecas,Casco Histórico de Vallecas,38,10,40.37394,-3.62636
34056883,13612054,Maribel,Entire home/apt,Centro,Palacio,58,2,40.42139,-3.71056
34057023,191606524,Stephany,Entire home/apt,Arganzuela,Palos de Moguer,50,18,40.40175,-3.69111
34057644,203826904,Artiel,Private room,Puente de Vallecas,Numancia,1200,0,40.40461,-3.66396
34059675,16128302,Ana,Entire home/apt,Hortaleza,Canillas,95,6,40.462,-3.65913
34061482,88566017,Ayoub,Private room,Ciudad Lineal,Quintana,35,5,40.43898,-3.63675
34061859,107343684,Jean Paul,Private room,San Blas - Canillejas,Arcos,25,6,40.42375,-3.62109
34061932,165686919,Liam,Entire home/apt,San Blas - Canillejas,Salvador,2200,0,40.44477,-3.61749
34064163,234868092,Marcos,Private room,Puente de Vallecas,Numancia,15,1,40.39855,-3.6614
34069616,24313352,Ainhoa,Private room,Centro,Embajadores,200,0,40.40637,-3.69921
34071040,256497066,Nadia,Private room,Usera,Moscardó,17,15,40.38707,-3.71491
34072266,257295451,A AL Cuadrado,Entire home/apt,Centro,Palacio,140,10,40.41087,-3.70881
34072659,257296674,Jon,Entire home/apt,Centro,Universidad,69,25,40.42063,-3.70219
34073014,257300175,Inversiones Alames 19 S.L.U,Entire home/apt,Centro,Cortes,92,9,40.41455,-3.69969
34073643,251326962,Pedro,Entire home/apt,Centro,Cortes,120,17,40.41732,-3.69541
